ts,exchange,symbol,tf,o,h,l,c,v,qv,n,vwap
1759523040000,binance,BTCUSDT,1m,122196.95,122196.95,122185.18,122191.07,3.3545,409899.1476615,1079,122193.81358220303
1759523100000,binance,BTCUSDT,1m,122191.07,122197.39,122177.53,122197.39,6.81018,832060.8841256,1191,122178.9855959167
1759523160000,binance,BTCUSDT,1m,122197.39,122197.39,122167.42,122167.42,2.21867,271095.4370821,905,122188.2646279528
1759523220000,binance,BTCUSDT,1m,122167.43,122167.43,122099.51,122099.51,9.80803,1197695.7803563,2714,122113.79658874412
1759523280000,binance,BTCUSDT,1m,122099.51,122124.63,122099.51,122111.64,11.44217,1397120.9851261,1015,122102.79913041844
1759523340000,binance,BTCUSDT,1m,122111.64,122150,122111.64,122149.99,8.53031,1041719.7702706,1153,122119.80224289621
1759523400000,binance,BTCUSDT,1m,122150,122259.9,122150,122259.9,4.8695,595144.8455226,4976,122218.88192270252
1759523460000,binance,BTCUSDT,1m,122259.9,122310.4,122249,122310.4,12.4524,1522724.4430333,1753,122283.61143500851
1759523520000,binance,BTCUSDT,1m,122310.4,122351.46,122310.39,122310.4,9.72555,1189726.1254624,1546,122329.95825042286
1759523580000,binance,BTCUSDT,1m,122310.39,122330,122276.2,122276.2,8.61883,1054217.2029664,2011,122315.58146133523
1759523640000,binance,BTCUSDT,1m,122276.21,122301.3,122276.2,122279.09,4.29424,525116.6950662,1410,122283.96528051529
1759523700000,binance,BTCUSDT,1m,122279.1,122319,122276.21,122319,7.01477,857909.5037276,1442,122300.44659020893
1759523760000,binance,BTCUSDT,1m,122319,122360.37,122318.99,122360.36,7.96884,974873.7881738,1028,122335.72115562616
1759523820000,binance,BTCUSDT,1m,122360.36,122376,122360.36,122375.99,3.16712,387544.7668816,421,122365.0404410316
1759523880000,binance,BTCUSDT,1m,122376,122419,122375.99,122419,17.41737,2131875.066176,974,122399.3671935545
1759523940000,binance,BTCUSDT,1m,122418.99,122429,122418.99,122428.99,4.22855,517665.8992181,438,122421.61005973678
1759524000000,binance,BTCUSDT,1m,122429,122439,122371.81,122438.99,18.82682,2304509.0371162,2834,122405.64456005847
1759524060000,binance,BTCUSDT,1m,122439,122501.96,122438.99,122501.96,15.7903,1933928.3747042,1228,122475.72083520897
1759524120000,binance,BTCUSDT,1m,122502.31,122602.98,122502.31,122570.72,24.91967,3054100.2936816,3766,122557.8145168696
1759524180000,binance,BTCUSDT,1m,122570.73,122595.86,122567.96,122595.84,3.92743,481451.0692853,544,122586.79830965796
1759524240000,binance,BTCUSDT,1m,122595.85,122673.4,122595.84,122673.4,16.22589,1989684.4262539,1803,122624.05490570316
1759524300000,binance,BTCUSDT,1m,122673.4,122734.92,122658.73,122707.95,19.39025,2379130.0516132,3776,122697.23451802837
1759524360000,binance,BTCUSDT,1m,122707.95,122707.95,122585.11,122586.01,9.8975,1213958.8715727,3545,122653.08123997979
1759524420000,binance,BTCUSDT,1m,122586.01,122589.76,122563.27,122563.28,4.82036,590882.8246224,1038,122580.64223883692
1759524480000,binance,BTCUSDT,1m,122563.27,122563.28,122510.73,122538.44,7.70976,944630.9897734,2487,122524.04611471693
1759524540000,binance,BTCUSDT,1m,122538.45,122607.91,122536.95,122607.9,2.78718,341605.2861093,1848,122563.05158235204
1759524600000,binance,BTCUSDT,1m,122607.9,122607.91,122561.7,122570.32,3.31457,406301.2577472,2069,122580.38229610478
1759524660000,binance,BTCUSDT,1m,122570.32,122579.25,122542.74,122542.74,2.16448,265301.2892202,1107,122570.45074114797
1759524720000,binance,BTCUSDT,1m,122542.75,122546.01,122513.71,122546,3.35699,411314.4743221,1191,122524.7839052544
1759524780000,binance,BTCUSDT,1m,122546.01,122558.99,122536.91,122539,3.42351,419530.1056841,1147,122543.85285397152
1759524840000,binance,BTCUSDT,1m,122539,122556.26,122538.99,122549.14,4.47513,548402.6089189,1115,122544.50907993734
1759524900000,binance,BTCUSDT,1m,122549.14,122559,122543.1,122549.99,3.31972,406837.4132834,689,122551.72523086285
1759524960000,binance,BTCUSDT,1m,122549.99,122550,122544.07,122549,1.65181,202427.015257,368,122548.60744092843
1759525020000,binance,BTCUSDT,1m,122548.99,122558.99,122489.64,122489.64,15.3327,1878595.6403497,3184,122522.16767755842
1759525080000,binance,BTCUSDT,1m,122489.65,122503.01,122489.64,122502.98,11.97643,1467031.7908283,1453,122493.24638713706
1759525140000,binance,BTCUSDT,1m,122502.98,122502.99,122439.85,122447.94,6.15739,754183.9863019,2234,122484.362092039
1759525200000,binance,BTCUSDT,1m,122447.94,122452.1,122372.67,122373.85,22.13063,2708570.4360434,2646,122390.11885533307
1759525260000,binance,BTCUSDT,1m,122373.85,122416,122373.84,122415.99,3.22629,394844.9801892,1311,122383.59855722828
1759525320000,binance,BTCUSDT,1m,122415.99,122416,122376.12,122415.99,2.71127,331849.0217162,1503,122396.15446495554
1759525380000,binance,BTCUSDT,1m,122415.99,122415.99,122388.89,122393.36,9.67279,1183917.0146727,1592,122396.64198981886
1759525440000,binance,BTCUSDT,1m,122393.36,122443.98,122393.36,122431.25,7.41752,908173.053394,1691,122436.2122911701
1759525500000,binance,BTCUSDT,1m,122431.26,122431.26,122389.53,122403.98,3.11046,380729.2101374,2122,122402.86328626635
1759525560000,binance,BTCUSDT,1m,122403.99,122407.75,122400.5,122407.74,2.31518,283390.6894212,473,122405.46714346186
1759525620000,binance,BTCUSDT,1m,122407.74,122407.75,122407.74,122407.74,1.08876,133272.6550172,192,122407.74368749773
1759525680000,binance,BTCUSDT,1m,122407.75,122407.75,122392.54,122399.48,2.93632,359420.6681853,653,122405.14255438781
1759525740000,binance,BTCUSDT,1m,122399.47,122399.48,122367.97,122367.97,3.71126,454220.5422279,765,122389.84663642537
1759525800000,binance,BTCUSDT,1m,122367.98,122380.97,122367.97,122380.94,2.52093,308493.0409508,352,122372.71203516163
1759525860000,binance,BTCUSDT,1m,122380.94,122402.58,122380.94,122402.58,1.9191,234890.300342,844,122396.07125319159
1759525920000,binance,BTCUSDT,1m,122402.58,122402.58,122402.57,122402.57,2.8668,350903.6959208,222,122402.57287595925
1759525980000,binance,BTCUSDT,1m,122402.57,122402.58,122374.09,122374.09,7.01936,859171.0213132,936,122400.1933670876
1759526040000,binance,BTCUSDT,1m,122374.1,122451.82,122374.1,122451.81,4.39304,537747.8208429,1882,122409.04267725765
1759526100000,binance,BTCUSDT,1m,122451.82,122451.82,122410.41,122422.66,4.75012,581560.8966954,1193,122430.78000037895
1759526160000,binance,BTCUSDT,1m,122422.66,122429.93,122413.8,122414.62,6.25566,765797.7783054,1125,122416.7838893738
1759526220000,binance,BTCUSDT,1m,122414.63,122414.63,122364.07,122376.4,4.59076,561849.4185487,2638,122387.01621271859
1759526280000,binance,BTCUSDT,1m,122376.4,122376.41,122338.42,122338.42,12.0896,1479205.2723838,1821,122353.53298569017
1759526340000,binance,BTCUSDT,1m,122338.43,122338.43,122276.5,122288.43,10.0412,1227983.9555925,2455,122294.5420460204
1759526400000,binance,BTCUSDT,1m,122288.44,122305.74,122288.43,122305.73,2.25273,275495.8904533,323,122294.2343082837
1759526460000,binance,BTCUSDT,1m,122305.73,122336.55,122305.73,122333.78,7.07818,865897.5021208,743,122333.35435391584
1759526520000,binance,BTCUSDT,1m,122333.78,122333.79,122333.78,122333.78,2.83378,346667.0319924,234,122333.78455363508
1759526580000,binance,BTCUSDT,1m,122333.78,122333.79,122294.64,122294.65,6.89229,843059.9709054,919,122319.28298220185
1759526640000,binance,BTCUSDT,1m,122294.64,122316.39,122294.64,122316.39,3.63209,444224.6582178,456,122305.52057294837
1759526700000,binance,BTCUSDT,1m,122316.38,122322,122316.38,122321.99,2.85025,348633.2242736,270,122316.71757691429
1759526760000,binance,BTCUSDT,1m,122322,122337.2,122316.39,122316.39,7.14945,874587.2394353,1050,122329.30357374344
1759526820000,binance,BTCUSDT,1m,122316.39,122316.4,122303.78,122303.78,5.84412,714796.3605154,399,122310.34963611286
1759526880000,binance,BTCUSDT,1m,122303.79,122303.79,122291.65,122291.65,1.86756,228398.5316118,868,122297.82797436226
1759526940000,binance,BTCUSDT,1m,122291.65,122291.66,122291.65,122291.65,1.18943,145457.35908,173,122291.65153056505
1759527000000,binance,BTCUSDT,1m,122291.65,122357.02,122290.59,122316.01,9.72295,1189308.1270376,3240,122319.67942215067
1759527060000,binance,BTCUSDT,1m,122316.02,122316.02,122282.1,122282.1,2.25911,276272.5589791,1056,122292.65462022655
1759527120000,binance,BTCUSDT,1m,122282.11,122282.11,122235.73,122239.05,5.8053,709742.1586159,2039,122257.61952283258
1759527180000,binance,BTCUSDT,1m,122239.05,122255.86,122201.99,122202,6.31023,771331.6479824,2368,122235.10838470231
1759527240000,binance,BTCUSDT,1m,122202,122222.95,122201.99,122222.94,3.53992,432631.2094825,725,122214.96798868336
1759527300000,binance,BTCUSDT,1m,122222.94,122222.94,122181.66,122181.66,13.10695,1601663.0201722,1481,122199.52164097673
1759527360000,binance,BTCUSDT,1m,122181.67,122181.67,122181.66,122181.66,2.0681,252683.905905,197,122181.66718485567
1759527420000,binance,BTCUSDT,1m,122181.66,122181.67,122181.66,122181.66,1.11107,135752.3803071,197,122181.66299792091
1759527480000,binance,BTCUSDT,1m,122181.66,122181.66,122111.73,122160.12,15.78141,1927555.3171766,4280,122140.88076899339
1759527540000,binance,BTCUSDT,1m,122160.11,122179.9,122160.11,122179.89,3.14079,383707.1344219,940,122168.98755469164
1759527600000,binance,BTCUSDT,1m,122179.9,122179.9,122114.34,122114.34,8.85419,1081631.731044,1421,122160.43828334383
1759527660000,binance,BTCUSDT,1m,122114.33,122114.34,122063.68,122063.69,7.83925,957092.9818929,2721,122089.86598117166
1759527720000,binance,BTCUSDT,1m,122063.68,122110.06,122063.68,122109.1,14.3446,1751121.291177,1533,122075.2960122276
1759527780000,binance,BTCUSDT,1m,122109.11,122174.78,122109.1,122124,8.96503,1095064.2259005,2627,122148.41733942887
1759527840000,binance,BTCUSDT,1m,122124,122158.03,122105.42,122158.03,5.78007,705872.7355667,2129,122121.83166755765
1759527900000,binance,BTCUSDT,1m,122158.02,122181.67,122158.02,122181.67,2.67985,327412.7487466,684,122175.77429580013
1759527960000,binance,BTCUSDT,1m,122181.66,122181.67,122181.66,122181.66,1.53212,187196.9694927,243,122181.66298507951
1759528020000,binance,BTCUSDT,1m,122181.66,122181.67,122163.34,122163.34,4.42876,541089.2682019,896,122176.24531514464
1759528080000,binance,BTCUSDT,1m,122163.34,122163.35,122149.56,122149.56,1.24885,152556.9723594,499,122157.96321367659
1759528140000,binance,BTCUSDT,1m,122149.57,122149.57,122114.27,122114.27,5.4179,661731.4944981,1442,122138.00448478192
1759528200000,binance,BTCUSDT,1m,122114.27,122114.28,122054.36,122054.36,5.16344,630358.4311002,2503,122081.09924782705
1759528260000,binance,BTCUSDT,1m,122054.36,122054.36,122000,122000.01,10.57967,1290956.1195099,2759,122022.342805579
1759528320000,binance,BTCUSDT,1m,122000.01,122157,121999.33,122156.99,9.68062,1181712.3074138,6773,122069.89918143673
1759528380000,binance,BTCUSDT,1m,122157,122162,122156.99,122162,3.41139,416726.7675065,325,122157.46880494461
1759528440000,binance,BTCUSDT,1m,122162,122325.6,122161.99,122325.6,20.50939,2506737.6207903,3713,122223.89943290854
1759528500000,binance,BTCUSDT,1m,122325.6,122325.6,122285.12,122314.06,14.73469,1802177.077396,1420,122308.44879641173
1759528560000,binance,BTCUSDT,1m,122314.05,122369.88,122314.05,122369.87,10.95843,1340715.6958873,1228,122345.60022624591
1759528620000,binance,BTCUSDT,1m,122369.87,122403.85,122363.88,122375.88,25.25638,3090966.0827733,2614,122383.57526982488
1759528680000,binance,BTCUSDT,1m,122375.88,122375.88,122364.57,122364.57,7.59476,929402.4418515,679,122374.1687494404
1759528740000,binance,BTCUSDT,1m,122364.57,122364.58,122306.56,122306.57,4.57327,559424.1773623,1733,122324.76485366051
1759528800000,binance,BTCUSDT,1m,122306.57,122323.34,122306.56,122323.34,6.41423,784552.7411608,843,122314.40736624661
1759528860000,binance,BTCUSDT,1m,122323.33,122351.53,122323.33,122351.53,5.07653,621009.5733636,712,122329.5387525731
1759528920000,binance,BTCUSDT,1m,122351.52,122394.72,122351.52,122394.72,4.95647,606507.758118,1496,122366.87766051241
1759528980000,binance,BTCUSDT,1m,122394.72,122403.45,122384.92,122400,5.09192,623234.4819768,1577,122396.75446134267
1759529040000,binance,BTCUSDT,1m,122400,122403.45,122399.99,122403.45,2.34971,287607.6910563,426,122401.356361551
1759529100000,binance,BTCUSDT,1m,122403.45,122403.45,122356.78,122356.79,3.36613,411975.3869041,2122,122388.43624699581
1759529160000,binance,BTCUSDT,1m,122356.78,122368.17,122356.78,122363.25,1.94455,237939.1222338,549,122362.04892329845
1759529220000,binance,BTCUSDT,1m,122363.25,122398.64,122363.24,122398.63,2.31288,283041.3491689,689,122376.1497219484
1759529280000,binance,BTCUSDT,1m,122398.63,122431.26,122398.63,122431.25,5.57804,682801.4192399,1396,122408.84239623595
1759529340000,binance,BTCUSDT,1m,122431.25,122449.37,122431.25,122449.36,3.58023,438366.9799747,632,122441.01076598432
1759529400000,binance,BTCUSDT,1m,122449.36,122449.37,122436.27,122436.27,3.19647,391400.1474557,908,122447.62111194535
1759529460000,binance,BTCUSDT,1m,122436.27,122436.28,122423.3,122423.3,10.04696,1230007.5458017,510,122425.8428222766
1759529520000,binance,BTCUSDT,1m,122423.3,122423.31,122391.31,122402.79,2.87648,352086.2676902,1225,122401.77845498666
1759529580000,binance,BTCUSDT,1m,122402.8,122427.34,122402.79,122427.34,2.56075,313468.2984119,930,122412.69097408962
1759529640000,binance,BTCUSDT,1m,122427.34,122454.69,122427.33,122454.68,1.38826,169974.5223317,973,122437.09559570973
1759529700000,binance,BTCUSDT,1m,122454.69,122461.05,122454.68,122461.04,1.91395,234382.23051,475,122459.95481073172
1759529760000,binance,BTCUSDT,1m,122461.04,122461.05,122431.25,122438.94,2.24986,275479.1620039,1131,122442.80177606606
1759529820000,binance,BTCUSDT,1m,122438.94,122522.01,122438.94,122522,7.9226,970374.3529984,2678,122481.80559392119
1759529880000,binance,BTCUSDT,1m,122522,122534.23,122514.45,122514.45,7.28284,892326.1561415,1111,122524.47618532056
1759529940000,binance,BTCUSDT,1m,122514.45,122514.46,122485,122500.23,5.88978,721466.6701793,1053,122494.67215741504
1759530000000,binance,BTCUSDT,1m,122500.23,122500.24,122494.08,122494.09,1.06675,130676.7357244,494,122499.86943932505
1759530060000,binance,BTCUSDT,1m,122494.08,122494.09,122483.1,122483.1,1.97473,241885.8506613,551,122490.5939856588
1759530120000,binance,BTCUSDT,1m,122483.1,122483.11,122462.66,122462.66,2.2852,279870.8336658,950,122471.04571407316
1759530180000,binance,BTCUSDT,1m,122462.67,122467.55,122462.66,122467.54,1.76388,216014.3911427,337,122465.46882027124
1759530240000,binance,BTCUSDT,1m,122467.54,122481.13,122467.54,122481.12,2.08419,255263.958893,1065,122476.33799845504
1759530300000,binance,BTCUSDT,1m,122481.13,122481.13,122480.06,122480.06,4.53208,555090.1790175,366,122480.225198474
1759530360000,binance,BTCUSDT,1m,122480.06,122481.14,122480.06,122481.13,4.04794,495793.7478272,415,122480.5080676097
1759530420000,binance,BTCUSDT,1m,122481.13,122481.14,122481.13,122481.14,0.94852,116175.8046465,308,122481.13339360265
1759530480000,binance,BTCUSDT,1m,122481.14,122481.14,122481.13,122481.13,1.64413,201374.9022373,353,122481.13119844538
1759530540000,binance,BTCUSDT,1m,122481.13,122481.14,122481.13,122481.13,1.15935,141998.5038643,175,122481.13500176823
1759530600000,binance,BTCUSDT,1m,122481.14,122481.14,122481.13,122481.14,7.10364,870061.9063319,355,122481.13732282323
1759530660000,binance,BTCUSDT,1m,122481.14,122508.84,122481.13,122508.84,4.35971,534045.3281983,1606,122495.60823960768
1759530720000,binance,BTCUSDT,1m,122508.83,122508.84,122508.83,122508.84,6.84959,839135.3135856,286,122508.83827872909
1759530780000,binance,BTCUSDT,1m,122508.83,122508.84,122493.34,122493.35,4.76973,584323.800007,1077,122506.68276967459
1759530840000,binance,BTCUSDT,1m,122493.34,122505.46,122493.34,122505.45,2.25626,276395.6476256,527,122501.6831507007
1759530900000,binance,BTCUSDT,1m,122505.45,122505.47,122505.45,122505.46,1.55248,190187.2819012,248,122505.46345279811
1759530960000,binance,BTCUSDT,1m,122505.47,122580.86,122505.46,122576.84,7.07711,867292.7515702,6178,122548.99974286112
1759531020000,binance,BTCUSDT,1m,122576.84,122600,122576.84,122599.99,6.29032,771109.0942305,1568,122586.62424654071
1759531080000,binance,BTCUSDT,1m,122599.99,122600,122599.99,122599.99,3.12868,383576.1460479,255,122599.99298359052
1759531140000,binance,BTCUSDT,1m,122600,122621.43,122599.99,122621.42,10.27087,1259289.4441428,869,122607.86517040913
1759531200000,binance,BTCUSDT,1m,122621.43,122642.58,122621.42,122642.58,1.35622,166313.3279632,733,122630.05114450457
1759531260000,binance,BTCUSDT,1m,122642.57,122665,122642.57,122665,5.71624,701066.4690211,570,122644.68759553482
1759531320000,binance,BTCUSDT,1m,122664.99,122664.99,122587.22,122613.63,10.31755,1265205.5344623,2749,122626.5474325106
1759531380000,binance,BTCUSDT,1m,122613.64,122633.73,122585.06,122585.06,5.93382,727560.2456993,1687,122612.45634335048
1759531440000,binance,BTCUSDT,1m,122585.07,122592.03,122583.99,122583.99,3.12849,383516.8082225,483,122588.47182586488
1759531500000,binance,BTCUSDT,1m,122584,122584,122580.85,122580.86,1.20426,147621.4184699,262,122582.68021017055
1759531560000,binance,BTCUSDT,1m,122580.86,122580.86,122580.85,122580.85,0.55616,68174.5660629,161,122580.85094738925
1759531620000,binance,BTCUSDT,1m,122580.85,122580.85,122567,122567,1.14251,140043.028735,506,122574.88226361258
1759531680000,binance,BTCUSDT,1m,122567,122582.28,122567,122582.28,2.9467,361186.4359689,521,122573.19576777412
1759531740000,binance,BTCUSDT,1m,122582.28,122598,122582.27,122598,3.23988,397172.4713144,791,122588.6364045582
1759531800000,binance,BTCUSDT,1m,122598,122598,122587.61,122587.62,1.9215,235571.3497378,530,122597.6319218319
1759531860000,binance,BTCUSDT,1m,122587.62,122587.62,122547.64,122547.64,4.5653,559607.2579706,1224,122578.41937454276
1759531920000,binance,BTCUSDT,1m,122547.64,122547.65,122486.54,122486.54,9.17844,1124391.4701397,1773,122503.5485485224
1759531980000,binance,BTCUSDT,1m,122486.55,122486.55,122481.13,122481.13,0.67042,82116.5786232,365,122485.27583186659
1759532040000,binance,BTCUSDT,1m,122481.13,122481.14,122465.44,122465.44,1.95697,239681.6319792,454,122475.88464779736
1759532100000,binance,BTCUSDT,1m,122465.45,122465.45,122447.83,122447.84,2.02117,247516.2651989,887,122461.87366668809
1759532160000,binance,BTCUSDT,1m,122447.84,122447.84,122447.83,122447.84,1.06332,130201.2307254,173,122447.83388387316
1759532220000,binance,BTCUSDT,1m,122447.84,122447.84,122447.83,122447.83,0.83395,102115.370505,122,122447.83320942502
1759532280000,binance,BTCUSDT,1m,122447.84,122470.01,122447.83,122470.01,6.31279,773022.7083564,852,122453.41732520804
1759532340000,binance,BTCUSDT,1m,122470.01,122477,122470,122477,2.76581,338747.1343953,334,122476.64676723997
1759532400000,binance,BTCUSDT,1m,122477,122477,122448.5,122448.5,6.66081,815644.5173038,962,122454.25365740803
