short,long,vol_target,atr_win,k,sl,tp,cooldown,sharpe,cagr_pct,max_dd_pct,trades,exposure_pct,avg_pos_size
10,100,0.2,14,0.5,2ATR,3ATR,5,-14.68,-100,69.54,776,34.49,0.177
20,100,0.15,14,0.5,2ATR,2ATR,0,-14.68,-100,88.34,1418,41.54,0.168
20,100,0.15,21,0.5,1ATR,3ATR,0,-14.68,-100,90.72,1570,40.8,0.165
20,100,0.1,21,1,1ATR,3ATR,0,-14.7,-100,90.77,1570,40.8,0.213
20,100,0.2,21,0.5,1ATR,3ATR,0,-14.7,-100,90.77,1570,40.8,0.213
10,100,0.15,14,1,2ATR,3ATR,0,-14.74,-100,82.07,1120,43.48,0.302
20,100,0.15,21,0.5,1ATR,2ATR,0,-14.75,-100,95.19,2008,38.98,0.164
20,100,0.1,14,0.5,1ATR,2ATR,0,-14.8,-100,95.11,2002,39,0.11
10,100,0.1,21,1,2ATR,0,0,-14.81,-100,42.88,354,46.68,0.238
10,100,0.2,21,0.5,2ATR,0,0,-14.81,-100,42.88,354,46.68,0.238
20,50,0.1,21,1,1ATR,3ATR,0,-14.82,-100,91.35,1612,42.63,0.224
20,50,0.15,21,0.5,1ATR,3ATR,0,-14.82,-100,91.29,1612,42.63,0.175
20,50,0.2,21,0.5,1ATR,3ATR,0,-14.82,-100,91.35,1612,42.63,0.224
10,100,0.15,21,0.5,2ATR,3ATR,5,-14.83,-100,70.72,806,33.93,0.137
20,100,0.1,14,1,2ATR,2ATR,0,-14.83,-100,88.42,1418,41.54,0.216
20,100,0.1,14,1,2ATR,3ATR,0,-14.83,-100,82.04,1126,42.76,0.215
20,100,0.2,14,0.5,2ATR,2ATR,0,-14.83,-100,88.42,1418,41.54,0.216
20,100,0.2,14,0.5,2ATR,3ATR,0,-14.83,-100,82.04,1126,42.76,0.215
10,100,0.15,21,0.5,2ATR,0,0,-14.84,-100,42.51,354,46.68,0.185
20,100,0.1,21,1,2ATR,2ATR,0,-14.84,-100,89.23,1466,41.34,0.22
20,100,0.2,21,0.5,2ATR,2ATR,0,-14.84,-100,89.23,1466,41.34,0.22
20,100,0.15,14,0.5,2ATR,3ATR,0,-14.85,-100,81.93,1126,42.76,0.167
20,100,0.1,14,1,2ATR,0,5,-14.88,-100,36.43,284,43.85,0.212
20,100,0.2,14,0.5,2ATR,0,5,-14.88,-100,36.43,284,43.85,0.212
10,100,0.1,21,0.5,2ATR,3ATR,5,-14.89,-100,70.55,806,33.93,0.093
10,100,0.1,14,1,1ATR,2ATR,0,-14.96,-100,95.25,2012,39.63,0.21
10,100,0.2,14,0.5,1ATR,2ATR,0,-14.96,-100,95.25,2012,39.63,0.21
10,100,0.1,21,0.5,2ATR,0,0,-14.99,-100,42.1,354,46.68,0.124
10,100,0.1,21,1,2ATR,3ATR,5,-15,-100,70.89,806,33.93,0.177
10,100,0.2,21,0.5,2ATR,3ATR,5,-15,-100,70.89,806,33.93,0.177
10,100,0.15,21,1,2ATR,0,0,-15.01,-100,43.55,354,46.68,0.319
20,100,0.15,14,0.5,2ATR,0,5,-15.01,-100,36.07,284,43.85,0.165
20,100,0.1,14,1,1ATR,3ATR,0,-15.03,-100,90.97,1584,40.73,0.21
20,100,0.2,14,0.5,1ATR,3ATR,0,-15.03,-100,90.97,1584,40.73,0.21
20,50,0.15,14,1,1ATR,3ATR,0,-15.05,-100,91.5,1616,42.63,0.298
20,150,0.1,14,1,1ATR,2ATR,0,-15.06,-100,94.8,1952,38.32,0.205
20,150,0.2,14,0.5,1ATR,2ATR,0,-15.06,-100,94.8,1952,38.32,0.205
20,100,0.15,14,0.5,1ATR,3ATR,0,-15.07,-100,90.91,1584,40.73,0.163
20,100,0.1,14,1,1ATR,2ATR,0,-15.08,-100,95.18,2002,39,0.207
20,100,0.2,14,0.5,1ATR,2ATR,0,-15.08,-100,95.18,2002,39,0.207
10,100,0.1,21,1,1ATR,3ATR,0,-15.11,-100,90.64,1560,41.54,0.217
10,100,0.2,21,0.5,1ATR,3ATR,0,-15.11,-100,90.64,1560,41.54,0.217
10,100,0.1,14,0.5,1ATR,2ATR,0,-15.16,-100,95.19,2012,39.63,0.111
10,100,0.1,14,1,2ATR,0,0,-15.17,-100,42.54,350,46.73,0.233
10,100,0.2,14,0.5,2ATR,0,0,-15.17,-100,42.54,350,46.73,0.233
20,50,0.15,21,1,1ATR,2ATR,0,-15.17,-100,95.96,2112,40.52,0.293
20,100,0.15,14,0.5,1ATR,2ATR,0,-15.19,-100,95.15,2002,39,0.161
10,100,0.15,14,0.5,2ATR,0,0,-15.21,-100,42.17,350,46.73,0.181
10,100,0.1,14,0.5,2ATR,3ATR,0,-15.23,-100,81.65,1120,43.48,0.115
10,100,0.1,14,1,2ATR,3ATR,0,-15.25,-100,81.89,1120,43.48,0.222
10,100,0.2,14,0.5,2ATR,3ATR,0,-15.25,-100,81.89,1120,43.48,0.222
10,50,0.1,21,1,1ATR,3ATR,0,-15.27,-100,91.74,1642,42.31,0.221
10,50,0.2,21,0.5,1ATR,3ATR,0,-15.27,-100,91.74,1642,42.31,0.221
10,100,0.1,21,0.5,1ATR,3ATR,0,-15.27,-100,90.52,1560,41.54,0.113
10,100,0.15,14,0.5,1ATR,2ATR,0,-15.29,-100,95.22,2012,39.63,0.164
10,100,0.1,21,0.5,2ATR,3ATR,0,-15.31,-100,81.15,1102,43.54,0.117
10,100,0.15,21,0.5,1ATR,3ATR,0,-15.33,-100,90.58,1560,41.54,0.168
10,100,0.15,14,0.5,2ATR,3ATR,0,-15.34,-100,81.77,1120,43.48,0.172
10,100,0.15,14,1,2ATR,0,0,-15.34,-100,43.21,350,46.73,0.312
10,100,0.15,21,0.5,2ATR,3ATR,0,-15.39,-100,81.28,1102,43.54,0.174
10,100,0.15,21,1,2ATR,3ATR,0,-15.42,-100,81.63,1102,43.54,0.306
10,100,0.1,14,0.5,2ATR,0,0,-15.43,-100,41.76,350,46.73,0.122
10,100,0.2,14,1,2ATR,0,0,-15.52,-100,43.74,350,46.73,0.37
20,150,0.15,14,0.5,1ATR,2ATR,0,-15.53,-100,94.77,1952,38.32,0.16
20,50,0.1,14,0.5,1ATR,2ATR,0,-15.61,-100,95.85,2110,40.55,0.115
10,100,0.2,21,1,2ATR,0,0,-15.63,-100,44.13,354,46.68,0.374
10,50,0.1,21,0.5,1ATR,3ATR,0,-15.64,-100,91.62,1642,42.31,0.116
20,150,0.1,14,0.5,1ATR,2ATR,0,-15.68,-100,94.74,1952,38.32,0.109
10,100,0.1,21,1,2ATR,3ATR,0,-15.72,-100,81.42,1102,43.54,0.224
10,100,0.2,21,0.5,2ATR,3ATR,0,-15.72,-100,81.42,1102,43.54,0.224
20,50,0.1,14,1,1ATR,2ATR,0,-15.75,-100,95.91,2110,40.55,0.217
20,50,0.2,14,0.5,1ATR,2ATR,0,-15.75,-100,95.91,2110,40.55,0.217
10,100,0.2,14,1,2ATR,0,5,-15.78,-100,40.09,308,44.85,0.356
10,50,0.15,21,0.5,1ATR,3ATR,0,-15.89,-100,91.69,1642,42.31,0.172
20,50,0.1,14,0.5,1ATR,3ATR,0,-15.9,-100,91.29,1616,42.63,0.116
10,100,0.15,21,1,2ATR,0,5,-16,-100,39.62,308,44.81,0.305
10,100,0.15,14,1,2ATR,0,5,-16.02,-100,39.58,308,44.85,0.3
20,50,0.1,14,1,1ATR,3ATR,0,-16.02,-100,91.41,1616,42.63,0.22
20,50,0.2,14,0.5,1ATR,3ATR,0,-16.02,-100,91.41,1616,42.63,0.22
20,50,0.15,14,0.5,1ATR,2ATR,0,-16.1,-100,95.88,2110,40.55,0.17
10,100,0.2,21,1,2ATR,0,5,-16.2,-100,40.19,308,44.81,0.359
20,50,0.15,14,0.5,1ATR,3ATR,0,-16.25,-100,91.36,1616,42.63,0.171
10,100,0.1,21,1,2ATR,0,5,-16.3,-100,38.93,308,44.81,0.226
10,100,0.2,21,0.5,2ATR,0,5,-16.3,-100,38.93,308,44.81,0.226
10,100,0.15,21,0.5,2ATR,0,5,-16.33,-100,38.51,308,44.81,0.177
20,50,0.1,21,0.5,1ATR,2ATR,0,-16.43,-100,95.87,2112,40.52,0.116
10,100,0.1,14,1,2ATR,0,5,-16.51,-100,38.92,308,44.85,0.223
10,100,0.1,21,0.5,2ATR,0,5,-16.51,-100,38.04,308,44.81,0.119
10,100,0.2,14,0.5,2ATR,0,5,-16.51,-100,38.92,308,44.85,0.223
10,100,0.15,14,0.5,2ATR,0,5,-16.59,-100,38.52,308,44.85,0.174
20,50,0.1,21,1,1ATR,2ATR,0,-16.72,-100,95.93,2112,40.52,0.219
20,50,0.2,21,0.5,1ATR,2ATR,0,-16.72,-100,95.93,2112,40.52,0.219
20,50,0.15,21,0.5,1ATR,2ATR,0,-16.82,-100,95.9,2112,40.52,0.171
10,100,0.1,14,0.5,2ATR,0,5,-16.85,-100,38.05,308,44.85,0.118
10,100,0.2,21,1,2ATR,2ATR,5,-17.96,-100,77.05,948,30.86,0.26
10,100,0.15,21,0.5,2ATR,2ATR,5,-18.24,-100,76.42,948,30.86,0.128
10,100,0.1,21,0.5,2ATR,2ATR,5,-18.4,-100,76.26,948,30.86,0.087
10,100,0.15,21,1,2ATR,2ATR,5,-18.48,-100,76.87,948,30.86,0.222
10,100,0.1,21,1,2ATR,2ATR,5,-18.57,-100,76.59,948,30.86,0.163
10,100,0.2,21,0.5,2ATR,2ATR,5,-18.57,-100,76.59,948,30.86,0.163
