short,long,vol_target,atr_win,k,sl,tp,cooldown,sharpe,cagr_pct,max_dd_pct,trades,exposure_pct,avg_pos_size
5,50,0.12,21,0.5,1ATR,2ATR,0,-5.84,-100,87.03,1356,44.07,0.151
5,50,0.15,14,1,1ATR,3ATR,0,-5.84,-100,79.29,1038,45.52,0.325
5,50,0.18,14,1,2ATR,0,5,-5.84,-100,48.1,424,47.18,0.37
5,40,0.15,21,0.5,2ATR,3ATR,5,-5.85,-100,69.62,788,40.41,0.167
5,50,0.18,21,0.5,2ATR,3ATR,5,-5.85,-100,68.27,758,39.9,0.196
15,50,0.12,21,0.5,1ATR,3ATR,5,-5.85,-100,58.42,580,41.11,0.142
5,40,0.18,14,1,1ATR,0,5,-5.86,-100,50.83,460,47.62,0.373
5,40,0.12,14,1,2ATR,3ATR,0,-5.87,-100,76.31,950,46.6,0.284
5,50,0.15,21,1,1ATR,0,5,-5.87,-100,48.15,426,47.13,0.336
5,50,0.18,21,1,2ATR,3ATR,0,-5.87,-100,74.29,892,46.15,0.371
5,40,0.18,14,1,2ATR,0,5,-5.88,-100,50.83,460,47.63,0.373
5,50,0.15,14,0.5,2ATR,0,5,-5.88,-100,47.58,424,47.18,0.194
10,80,0.18,14,0.5,1ATR,2ATR,5,-5.88,-100,69.38,782,35.95,0.183
5,40,0.12,21,0.5,2ATR,3ATR,5,-5.89,-100,69.57,788,40.41,0.136
5,40,0.18,14,1,1ATR,0,0,-5.89,-100,53.43,496,48.59,0.38
5,40,0.18,14,1,2ATR,0,0,-5.89,-100,53.43,496,48.59,0.38
5,40,0.18,21,1,1ATR,0,0,-5.89,-100,53.45,496,48.59,0.385
5,40,0.18,21,1,2ATR,0,0,-5.89,-100,53.45,496,48.59,0.385
5,40,0.18,21,0.5,1ATR,2ATR,0,-5.9,-100,87.16,1360,44.59,0.22
5,50,0.2,14,1,2ATR,2ATR,0,-5.91,-100,82.41,1144,45.13,0.38
5,50,0.12,21,0.5,2ATR,3ATR,5,-5.92,-100,68.17,758,39.9,0.136
5,50,0.18,14,1,1ATR,0,5,-5.93,-100,48.27,426,47.13,0.37
5,40,0.18,21,1,1ATR,0,5,-5.94,-100,50.86,460,47.62,0.377
5,50,0.15,21,0.5,2ATR,3ATR,5,-5.94,-100,68.22,758,39.9,0.167
5,40,0.18,21,1,2ATR,0,5,-5.96,-100,50.87,460,47.63,0.377
5,50,0.15,14,0.5,1ATR,0,5,-5.97,-100,47.75,426,47.13,0.194
5,80,0.15,21,1,2ATR,2ATR,5,-5.97,-100,73,862,36.18,0.266
5,40,0.2,21,1,1ATR,3ATR,0,-5.99,-100,80.12,1062,46.07,0.387
5,50,0.12,14,1,1ATR,3ATR,0,-5.99,-100,79.24,1038,45.52,0.278
5,50,0.15,14,0.5,1ATR,2ATR,0,-5.99,-100,87.36,1372,43.98,0.185
5,40,0.12,21,0.5,1ATR,2ATR,0,-6,-100,87.11,1360,44.59,0.153
5,50,0.2,14,0.5,1ATR,3ATR,5,-6,-100,70.77,812,38.14,0.201
10,40,0.2,14,1,2ATR,2ATR,0,-6,-100,76.06,938,45.72,0.391
5,50,0.18,14,1,2ATR,2ATR,0,-6.01,-100,82.39,1144,45.13,0.361
5,50,0.12,21,1,2ATR,2ATR,5,-6.02,-100,75.12,918,36.33,0.228
5,40,0.18,14,0.5,1ATR,3ATR,0,-6.03,-100,80.51,1082,45.98,0.221
5,40,0.12,21,0.5,2ATR,2ATR,5,-6.04,-100,76.21,952,36.84,0.126
5,40,0.2,21,1,1ATR,0,0,-6.04,-100,53.55,496,48.59,0.405
5,40,0.2,21,1,2ATR,0,0,-6.04,-100,53.55,496,48.59,0.405
5,50,0.15,14,1,2ATR,3ATR,0,-6.04,-100,74.24,892,46.19,0.332
5,40,0.2,14,0.5,2ATR,3ATR,0,-6.06,-100,76.27,950,46.6,0.246
5,50,0.18,21,1,2ATR,0,5,-6.06,-100,48.16,424,47.18,0.375
5,40,0.2,14,1,1ATR,0,0,-6.07,-100,53.53,496,48.59,0.401
5,40,0.2,14,1,2ATR,0,0,-6.07,-100,53.53,496,48.59,0.401
5,50,0.12,21,1,1ATR,3ATR,5,-6.07,-100,71.86,836,37.7,0.232
5,50,0.2,21,0.5,1ATR,2ATR,0,-6.09,-100,87.1,1356,44.07,0.239
5,40,0.2,21,1,1ATR,0,5,-6.1,-100,50.96,460,47.62,0.398
5,50,0.12,14,0.5,2ATR,0,5,-6.1,-100,47.5,424,47.18,0.157
5,40,0.18,21,1,1ATR,3ATR,0,-6.12,-100,80.1,1062,46.07,0.368
5,40,0.2,14,1,1ATR,0,5,-6.12,-100,50.94,460,47.62,0.394
5,40,0.2,21,1,2ATR,0,5,-6.12,-100,50.97,460,47.63,0.398
5,40,0.2,21,0.5,2ATR,2ATR,0,-6.13,-100,82.79,1164,45.7,0.248
5,50,0.12,14,0.5,1ATR,2ATR,0,-6.13,-100,87.34,1372,43.98,0.15
10,40,0.15,14,1,1ATR,2ATR,5,-6.13,-100,72.02,838,36.6,0.267
10,40,0.2,14,1,1ATR,2ATR,0,-6.13,-100,80.54,1076,45.01,0.382
5,40,0.15,14,0.5,2ATR,2ATR,0,-6.14,-100,82.95,1172,45.68,0.194
5,40,0.2,14,1,2ATR,0,5,-6.14,-100,50.95,460,47.63,0.394
5,50,0.18,14,0.5,1ATR,3ATR,5,-6.15,-100,70.75,812,38.14,0.184
5,50,0.18,21,1,1ATR,0,5,-6.15,-100,48.33,426,47.13,0.375
5,50,0.15,14,1,2ATR,2ATR,0,-6.16,-100,82.35,1144,45.13,0.326
5,50,0.18,21,0.5,1ATR,2ATR,0,-6.16,-100,87.08,1356,44.07,0.219
10,80,0.2,14,1,2ATR,2ATR,5,-6.16,-100,64.02,668,38.38,0.325
5,50,0.2,14,1,2ATR,0,5,-6.17,-100,48.23,424,47.18,0.391
10,40,0.12,14,1,2ATR,2ATR,5,-6.17,-100,69.14,774,38.52,0.244
5,50,0.2,21,1,2ATR,0,5,-6.18,-100,48.26,424,47.18,0.396
5,50,0.12,14,0.5,1ATR,0,5,-6.19,-100,47.66,426,47.13,0.157
5,40,0.15,21,0.5,1ATR,2ATR,0,-6.2,-100,87.14,1360,44.59,0.188
5,50,0.15,21,0.5,1ATR,2ATR,0,-6.2,-100,87.06,1356,44.07,0.186
5,80,0.18,14,1,2ATR,3ATR,5,-6.23,-100,66.72,720,39.32,0.317
5,80,0.2,21,1,1ATR,2ATR,0,-6.23,-100,86.9,1340,43.73,0.37
5,50,0.12,14,1,1ATR,0,0,-6.25,-100,50.04,452,48.12,0.293
5,50,0.12,14,1,2ATR,0,0,-6.25,-100,50.04,452,48.12,0.293
5,50,0.12,14,1,2ATR,3ATR,0,-6.26,-100,74.18,892,46.19,0.284
5,50,0.2,14,1,1ATR,0,5,-6.26,-100,48.4,426,47.13,0.39
15,40,0.2,14,1,1ATR,3ATR,5,-6.26,-100,59.71,592,41.26,0.35
5,50,0.12,21,1,2ATR,3ATR,0,-6.27,-100,74.18,892,46.15,0.287
5,50,0.2,21,1,1ATR,0,5,-6.27,-100,48.43,426,47.13,0.395
5,50,0.15,21,1,1ATR,2ATR,5,-6.28,-100,78.58,1016,33.65,0.246
5,50,0.15,21,1,2ATR,3ATR,0,-6.28,-100,74.26,892,46.15,0.335
5,50,0.15,21,1,2ATR,2ATR,0,-6.29,-100,82.04,1132,45.16,0.328
10,40,0.2,14,0.5,2ATR,2ATR,5,-6.3,-100,69.09,774,38.52,0.213
5,40,0.18,14,0.5,2ATR,3ATR,0,-6.31,-100,76.26,950,46.6,0.226
5,50,0.2,21,0.5,1ATR,3ATR,5,-6.32,-100,71.82,836,37.7,0.2
10,40,0.18,14,1,2ATR,2ATR,0,-6.32,-100,76.05,938,45.72,0.373
5,50,0.2,21,0.5,1ATR,0,0,-6.33,-100,49.95,452,48.12,0.258
5,50,0.2,21,0.5,2ATR,0,0,-6.33,-100,49.95,452,48.12,0.258
5,80,0.2,14,0.5,2ATR,2ATR,5,-6.33,-100,73.06,866,35.99,0.198
5,80,0.2,14,1,2ATR,2ATR,0,-6.34,-100,81.01,1092,44.78,0.377
5,50,0.15,21,0.5,1ATR,0,0,-6.35,-100,49.79,452,48.12,0.201
5,50,0.15,21,0.5,2ATR,0,0,-6.35,-100,49.79,452,48.12,0.201
5,50,0.2,21,0.5,2ATR,3ATR,0,-6.36,-100,74.13,892,46.15,0.248
10,40,0.18,14,1,1ATR,2ATR,0,-6.37,-100,80.53,1076,45.01,0.365
5,40,0.18,21,0.5,2ATR,2ATR,0,-6.38,-100,82.78,1164,45.7,0.228
5,50,0.12,14,1,2ATR,2ATR,0,-6.38,-100,82.31,1144,45.13,0.281
5,50,0.12,21,0.5,1ATR,3ATR,5,-6.39,-100,71.69,836,37.7,0.127
5,50,0.18,21,0.5,1ATR,0,0,-6.39,-100,49.89,452,48.12,0.237
5,50,0.18,21,0.5,2ATR,0,0,-6.39,-100,49.89,452,48.12,0.237
5,50,0.2,14,0.5,1ATR,0,0,-6.39,-100,49.94,452,48.12,0.254
5,50,0.2,14,0.5,2ATR,0,0,-6.39,-100,49.94,452,48.12,0.254
10,80,0.15,14,0.5,1ATR,2ATR,5,-6.39,-100,69.36,782,35.95,0.157
15,50,0.2,14,0.5,1ATR,3ATR,5,-6.39,-100,58.4,576,41.11,0.223
5,40,0.12,14,0.5,2ATR,2ATR,0,-6.4,-100,82.92,1172,45.68,0.158
5,40,0.15,14,0.5,1ATR,3ATR,0,-6.41,-100,80.49,1082,45.98,0.188
5,50,0.18,14,0.5,1ATR,0,0,-6.41,-100,49.88,452,48.12,0.232
5,50,0.18,14,0.5,2ATR,0,0,-6.41,-100,49.88,452,48.12,0.232
5,80,0.15,21,1,1ATR,3ATR,5,-6.41,-100,71.19,818,36.98,0.266
5,50,0.15,21,0.5,1ATR,3ATR,5,-6.42,-100,71.75,836,37.7,0.156
10,40,0.18,14,0.5,2ATR,2ATR,5,-6.43,-100,69.06,774,38.52,0.196
5,50,0.12,21,0.5,1ATR,0,0,-6.44,-100,49.7,452,48.12,0.164
5,50,0.12,21,0.5,2ATR,0,0,-6.44,-100,49.7,452,48.12,0.164
5,50,0.18,21,0.5,1ATR,3ATR,5,-6.46,-100,71.8,836,37.7,0.183
15,50,0.12,14,1,1ATR,3ATR,5,-6.46,-100,58.49,576,41.11,0.255
5,50,0.2,14,0.5,1ATR,3ATR,0,-6.47,-100,79.22,1038,45.52,0.241
10,40,0.15,21,1,1ATR,2ATR,5,-6.47,-100,72.05,838,36.77,0.271
5,50,0.12,21,1,1ATR,0,0,-6.48,-100,50.08,452,48.12,0.296
5,50,0.12,21,1,2ATR,0,0,-6.48,-100,50.08,452,48.12,0.296
15,50,0.18,14,0.5,1ATR,3ATR,5,-6.49,-100,58.36,576,41.11,0.205
5,40,0.2,21,0.5,1ATR,3ATR,0,-6.5,-100,79.96,1062,46.07,0.245
15,40,0.12,21,0.5,2ATR,3ATR,5,-6.51,-100,57.32,562,42.27,0.147
15,40,0.15,21,0.5,2ATR,3ATR,5,-6.51,-100,57.4,562,42.27,0.181
5,50,0.15,14,0.5,1ATR,3ATR,5,-6.53,-100,70.71,812,38.14,0.157
5,50,0.15,14,1,1ATR,0,0,-6.53,-100,50.22,452,48.12,0.34
5,50,0.15,14,1,2ATR,0,0,-6.53,-100,50.22,452,48.12,0.34
5,50,0.18,21,0.5,2ATR,3ATR,0,-6.55,-100,74.11,892,46.15,0.227
5,50,0.2,21,0.5,2ATR,2ATR,5,-6.56,-100,75.09,918,36.33,0.197
15,40,0.18,14,1,1ATR,3ATR,5,-6.57,-100,59.7,592,41.26,0.332
5,40,0.18,21,0.5,1ATR,3ATR,0,-6.59,-100,79.94,1062,46.07,0.224
5,40,0.12,14,0.5,1ATR,3ATR,0,-6.61,-100,80.45,1082,45.98,0.153
5,40,0.15,14,0.5,2ATR,3ATR,0,-6.61,-100,76.22,950,46.6,0.192
15,40,0.18,21,0.5,2ATR,3ATR,5,-6.62,-100,57.48,562,42.27,0.212
15,40,0.2,21,0.5,2ATR,3ATR,5,-6.62,-100,57.53,562,42.27,0.231
5,40,0.12,21,0.5,1ATR,3ATR,0,-6.63,-100,79.86,1062,46.07,0.155
15,40,0.15,21,1,2ATR,3ATR,5,-6.64,-100,57.75,562,42.27,0.309
5,50,0.12,21,0.5,2ATR,3ATR,0,-6.65,-100,74.01,892,46.15,0.156
5,50,0.12,14,0.5,1ATR,3ATR,5,-6.68,-100,70.67,812,38.14,0.128
5,40,0.15,21,0.5,1ATR,3ATR,0,-6.69,-100,79.9,1062,46.07,0.191
5,80,0.18,14,0.5,2ATR,2ATR,5,-6.69,-100,73.05,866,35.99,0.181
5,50,0.12,21,1,2ATR,2ATR,0,-6.7,-100,82.01,1132,45.16,0.282
5,50,0.15,14,0.5,1ATR,0,0,-6.7,-100,49.8,452,48.12,0.197
5,50,0.15,14,0.5,2ATR,0,0,-6.7,-100,49.8,452,48.12,0.197
5,50,0.15,21,0.5,2ATR,3ATR,0,-6.71,-100,74.06,892,46.15,0.193
10,40,0.15,14,1,1ATR,2ATR,0,-6.71,-100,80.5,1076,45.01,0.332
5,80,0.18,21,1,1ATR,2ATR,0,-6.72,-100,86.9,1340,43.73,0.353
5,80,0.2,14,1,1ATR,2ATR,0,-6.72,-100,87.19,1354,43.67,0.367
10,80,0.12,14,0.5,1ATR,2ATR,5,-6.72,-100,69.32,782,35.95,0.129
5,40,0.12,21,1,1ATR,3ATR,0,-6.74,-100,80.02,1062,46.07,0.283
10,40,0.15,14,0.5,2ATR,2ATR,5,-6.74,-100,69.02,774,38.52,0.167
5,50,0.2,14,0.5,2ATR,3ATR,0,-6.75,-100,74.15,892,46.19,0.246
15,50,0.15,14,0.5,1ATR,3ATR,5,-6.75,-100,58.3,576,41.11,0.175
5,50,0.15,21,1,1ATR,0,0,-6.76,-100,50.28,452,48.12,0.344
5,50,0.15,21,1,2ATR,0,0,-6.76,-100,50.28,452,48.12,0.344
5,80,0.18,14,1,2ATR,2ATR,0,-6.76,-100,81,1092,44.78,0.358
10,80,0.15,21,1,1ATR,2ATR,5,-6.76,-100,69.15,772,36.15,0.265
15,80,0.2,14,1,2ATR,3ATR,5,-6.78,-100,53.54,496,41.68,0.348
5,40,0.12,14,0.5,2ATR,3ATR,0,-6.79,-100,76.18,950,46.6,0.156
5,50,0.18,14,1,1ATR,0,0,-6.79,-100,50.4,452,48.12,0.378
5,50,0.18,14,1,2ATR,0,0,-6.79,-100,50.4,452,48.12,0.378
10,40,0.2,14,1,1ATR,3ATR,0,-6.79,-100,70.18,790,46.32,0.393
5,40,0.15,21,0.5,2ATR,2ATR,0,-6.8,-100,82.76,1164,45.7,0.194
5,40,0.15,21,1,1ATR,3ATR,0,-6.8,-100,80.09,1062,46.07,0.331
5,50,0.18,14,0.5,1ATR,3ATR,0,-6.81,-100,79.2,1038,45.52,0.221
10,40,0.12,14,0.5,2ATR,2ATR,5,-6.81,-100,68.96,774,38.52,0.135
5,50,0.12,21,1,1ATR,2ATR,5,-6.82,-100,78.54,1016,33.65,0.211
5,80,0.12,21,1,2ATR,2ATR,5,-6.83,-100,72.98,862,36.18,0.229
10,40,0.2,21,1,2ATR,2ATR,0,-6.83,-100,75.85,930,45.77,0.392
5,50,0.18,21,0.5,2ATR,2ATR,5,-6.86,-100,75.07,918,36.33,0.181
10,40,0.18,21,1,2ATR,2ATR,0,-6.86,-100,75.81,930,45.77,0.374
15,40,0.12,21,1,2ATR,3ATR,5,-6.89,-100,57.65,562,42.27,0.266
10,80,0.18,14,1,2ATR,2ATR,5,-6.9,-100,64.05,668,38.38,0.309
5,50,0.12,14,0.5,1ATR,0,0,-6.92,-100,49.71,452,48.12,0.159
5,50,0.12,14,0.5,2ATR,0,0,-6.92,-100,49.71,452,48.12,0.159
10,40,0.15,14,1,2ATR,2ATR,0,-6.95,-100,76.04,938,45.72,0.341
15,40,0.15,14,1,1ATR,3ATR,5,-6.95,-100,59.65,592,41.26,0.3
5,40,0.12,21,0.5,2ATR,2ATR,0,-6.96,-100,82.73,1164,45.7,0.158
5,80,0.2,21,1,2ATR,2ATR,0,-6.96,-100,80.88,1086,44.86,0.38
10,50,0.2,14,1,2ATR,2ATR,5,-6.96,-100,67.51,734,38.56,0.326
15,80,0.18,14,1,2ATR,3ATR,5,-6.97,-100,53.51,496,41.68,0.331
5,50,0.18,21,1,1ATR,0,0,-6.99,-100,50.46,452,48.12,0.383
5,50,0.18,21,1,2ATR,0,0,-6.99,-100,50.46,452,48.12,0.383
10,40,0.12,14,1,1ATR,2ATR,5,-7.01,-100,72,838,36.6,0.231
10,80,0.2,14,1,1ATR,3ATR,0,-7.01,-100,68.55,754,45.88,0.39
15,50,0.12,14,0.5,1ATR,3ATR,5,-7.03,-100,58.23,576,41.11,0.142
5,50,0.18,14,0.5,2ATR,3ATR,0,-7.04,-100,74.13,892,46.19,0.226
10,50,0.2,21,1,1ATR,2ATR,5,-7.05,-100,70.58,800,36.65,0.314
5,50,0.2,14,1,1ATR,0,0,-7.06,-100,50.53,452,48.12,0.399
5,50,0.2,14,1,2ATR,0,0,-7.06,-100,50.53,452,48.12,0.399
10,80,0.2,21,1,2ATR,2ATR,5,-7.06,-100,63.59,658,38.82,0.33
5,50,0.2,14,0.5,2ATR,2ATR,0,-7.09,-100,82.3,1144,45.13,0.245
5,50,0.2,21,1,1ATR,0,0,-7.12,-100,50.57,452,48.12,0.404
5,50,0.2,21,1,2ATR,0,0,-7.12,-100,50.57,452,48.12,0.404
5,80,0.15,14,0.5,2ATR,2ATR,5,-7.14,-100,73.02,866,35.99,0.155
5,80,0.18,14,1,1ATR,2ATR,0,-7.15,-100,87.19,1354,43.67,0.348
5,50,0.2,21,0.5,1ATR,2ATR,5,-7.16,-100,78.51,1016,33.65,0.182
5,80,0.2,21,1,2ATR,3ATR,5,-7.2,-100,66.96,722,39.29,0.332
10,50,0.2,21,1,2ATR,2ATR,5,-7.21,-100,67.54,734,38.5,0.327
5,50,0.15,14,0.5,1ATR,3ATR,0,-7.24,-100,79.18,1038,45.52,0.187
5,50,0.15,21,0.5,2ATR,2ATR,5,-7.24,-100,75.04,918,36.33,0.154
5,50,0.2,21,0.5,2ATR,2ATR,0,-7.26,-100,81.98,1132,45.16,0.245
15,80,0.15,14,1,2ATR,3ATR,5,-7.26,-100,53.43,496,41.68,0.3
15,40,0.2,14,0.5,1ATR,3ATR,5,-7.27,-100,59.46,592,41.26,0.226
5,80,0.15,14,1,2ATR,3ATR,5,-7.28,-100,66.73,720,39.32,0.285
5,80,0.12,14,0.5,2ATR,2ATR,5,-7.3,-100,72.97,866,35.99,0.126
15,40,0.18,14,0.5,1ATR,3ATR,5,-7.3,-100,59.41,592,41.26,0.207
5,50,0.12,21,0.5,1ATR,2ATR,5,-7.32,-100,78.41,1016,33.65,0.116
10,40,0.12,14,1,1ATR,2ATR,0,-7.34,-100,80.47,1076,45.01,0.287
10,40,0.12,21,1,1ATR,2ATR,5,-7.36,-100,72.03,838,36.77,0.234
5,50,0.18,21,0.5,1ATR,2ATR,5,-7.38,-100,78.49,1016,33.65,0.167
10,40,0.2,14,0.5,1ATR,2ATR,5,-7.38,-100,71.96,838,36.6,0.2
5,50,0.15,14,0.5,2ATR,3ATR,0,-7.39,-100,74.09,892,46.19,0.192
5,80,0.15,14,1,2ATR,2ATR,0,-7.39,-100,80.99,1092,44.78,0.324
15,40,0.12,14,1,1ATR,3ATR,5,-7.39,-100,59.57,592,41.26,0.259
5,80,0.12,21,1,1ATR,3ATR,5,-7.42,-100,71.17,818,36.98,0.228
15,40,0.12,21,0.5,1ATR,2ATR,0,-7.42,-100,74.89,914,45.67,0.162
5,50,0.12,21,0.5,2ATR,2ATR,5,-7.43,-100,75,918,36.33,0.125
5,50,0.18,21,0.5,2ATR,2ATR,0,-7.43,-100,81.97,1132,45.16,0.224
5,50,0.12,14,0.5,1ATR,3ATR,0,-7.44,-100,79.14,1038,45.52,0.152
10,40,0.18,14,1,1ATR,3ATR,0,-7.44,-100,70.2,790,46.32,0.374
5,80,0.2,21,0.5,2ATR,2ATR,5,-7.45,-100,72.95,862,36.18,0.198
10,40,0.2,21,1,1ATR,3ATR,0,-7.45,-100,70.08,786,46.32,0.393
5,80,0.2,21,1,2ATR,3ATR,0,-7.46,-100,71.47,818,46.02,0.39
15,40,0.15,14,0.5,1ATR,3ATR,5,-7.47,-100,59.34,592,41.26,0.176
10,40,0.2,14,1,2ATR,3ATR,0,-7.48,-100,67.07,722,46.63,0.396
5,50,0.15,21,0.5,1ATR,2ATR,5,-7.49,-100,78.46,1016,33.65,0.142
10,80,0.12,21,1,1ATR,2ATR,5,-7.51,-100,69.11,772,36.15,0.229
10,80,0.18,14,1,1ATR,3ATR,0,-7.51,-100,68.55,754,45.88,0.372
5,50,0.12,14,0.5,2ATR,3ATR,0,-7.52,-100,74.03,892,46.19,0.155
5,50,0.18,14,0.5,2ATR,2ATR,0,-7.54,-100,82.29,1144,45.13,0.225
10,40,0.15,21,1,2ATR,2ATR,0,-7.55,-100,75.79,930,45.77,0.34
5,80,0.18,21,1,2ATR,2ATR,0,-7.58,-100,80.89,1086,44.86,0.362
5,50,0.2,21,1,1ATR,3ATR,0,-7.61,-100,79.07,1024,45.58,0.385
10,40,0.2,21,0.5,1ATR,2ATR,5,-7.65,-100,71.97,838,36.77,0.202
5,80,0.12,14,1,2ATR,2ATR,0,-7.66,-100,80.93,1092,44.78,0.281
10,40,0.12,21,0.5,2ATR,2ATR,0,-7.66,-100,75.49,930,45.77,0.161
15,80,0.12,14,1,2ATR,3ATR,5,-7.66,-100,53.33,496,41.68,0.26
5,50,0.12,21,0.5,2ATR,2ATR,0,-7.68,-100,81.89,1132,45.16,0.156
5,50,0.15,21,0.5,2ATR,2ATR,0,-7.68,-100,81.93,1132,45.16,0.191
10,40,0.2,14,0.5,1ATR,2ATR,0,-7.68,-100,80.43,1076,45.01,0.25
10,80,0.18,21,1,2ATR,2ATR,5,-7.68,-100,63.6,658,38.82,0.315
10,40,0.12,14,1,2ATR,2ATR,0,-7.69,-100,76.01,938,45.72,0.295
10,40,0.18,14,0.5,1ATR,2ATR,5,-7.7,-100,71.94,838,36.6,0.184
5,50,0.18,21,1,1ATR,3ATR,0,-7.72,-100,79.04,1024,45.58,0.365
5,80,0.2,14,1,2ATR,3ATR,0,-7.73,-100,72.16,834,45.92,0.384
15,40,0.12,14,0.5,1ATR,3ATR,5,-7.73,-100,59.26,592,41.26,0.143
10,50,0.18,21,1,1ATR,2ATR,5,-7.75,-100,70.59,800,36.65,0.299
15,80,0.2,14,0.5,2ATR,3ATR,5,-7.76,-100,53.22,496,41.68,0.227
15,80,0.18,14,0.5,2ATR,3ATR,5,-7.79,-100,53.16,496,41.68,0.21
10,40,0.15,21,0.5,2ATR,2ATR,0,-7.83,-100,75.56,930,45.77,0.199
10,40,0.18,21,0.5,1ATR,2ATR,5,-7.83,-100,71.94,838,36.77,0.184
5,80,0.2,21,1,1ATR,2ATR,5,-7.84,-100,77.31,972,33.57,0.287
5,80,0.2,21,1,1ATR,3ATR,0,-7.84,-100,77.86,986,45.33,0.384
10,80,0.2,21,0.5,1ATR,2ATR,5,-7.84,-100,69.05,772,36.15,0.199
5,80,0.18,21,0.5,2ATR,2ATR,5,-7.85,-100,72.94,862,36.18,0.182
10,50,0.18,14,1,2ATR,2ATR,5,-7.86,-100,67.55,734,38.56,0.31
5,80,0.15,21,1,1ATR,2ATR,0,-7.88,-100,86.91,1340,43.73,0.319
10,40,0.15,21,0.5,1ATR,0,0,-7.88,-100,42.67,362,48.2,0.198
10,40,0.15,21,0.5,2ATR,0,0,-7.88,-100,42.67,362,48.2,0.198
10,40,0.2,14,0.5,2ATR,2ATR,0,-7.88,-100,75.95,938,45.72,0.257
5,80,0.18,21,1,2ATR,3ATR,0,-7.89,-100,71.46,818,46.02,0.371
10,40,0.18,14,0.5,1ATR,2ATR,0,-7.89,-100,80.41,1076,45.01,0.23
15,80,0.15,14,0.5,2ATR,3ATR,5,-7.89,-100,53.08,496,41.68,0.181
10,40,0.18,14,0.5,1ATR,0,0,-7.91,-100,42.78,362,48.2,0.229
10,40,0.18,14,0.5,2ATR,0,0,-7.91,-100,42.78,362,48.2,0.229
10,40,0.18,21,0.5,2ATR,2ATR,0,-7.92,-100,75.62,930,45.77,0.233
10,40,0.2,14,0.5,1ATR,0,0,-7.92,-100,42.87,362,48.2,0.251
10,40,0.2,14,0.5,2ATR,0,0,-7.92,-100,42.87,362,48.2,0.251
10,40,0.12,14,1,1ATR,0,0,-7.93,-100,43.04,362,48.2,0.291
10,40,0.12,14,1,2ATR,0,0,-7.93,-100,43.04,362,48.2,0.291
5,80,0.2,14,1,1ATR,3ATR,0,-7.95,-100,78.25,998,45.23,0.378
15,40,0.15,21,0.5,1ATR,2ATR,0,-7.98,-100,74.97,914,45.67,0.2
15,80,0.18,21,1,2ATR,3ATR,5,-7.98,-100,53.8,498,41.64,0.333
10,40,0.12,21,1,2ATR,2ATR,0,-7.99,-100,75.73,930,45.77,0.294
10,50,0.2,14,1,1ATR,3ATR,0,-7.99,-100,69.31,768,46.19,0.391
15,80,0.12,14,0.5,2ATR,3ATR,5,-8.01,-100,52.98,496,41.68,0.149
15,80,0.2,21,1,2ATR,3ATR,5,-8.01,-100,53.88,498,41.64,0.35
5,80,0.18,21,1,2ATR,3ATR,5,-8.02,-100,66.99,722,39.29,0.315
10,40,0.18,21,0.5,1ATR,0,0,-8.02,-100,42.81,362,48.2,0.233
10,40,0.18,21,0.5,2ATR,0,0,-8.02,-100,42.81,362,48.2,0.233
10,40,0.2,21,0.5,2ATR,2ATR,0,-8.02,-100,75.66,930,45.77,0.255
10,40,0.18,21,1,1ATR,3ATR,0,-8.03,-100,70.08,786,46.32,0.374
10,50,0.18,21,1,2ATR,2ATR,5,-8.04,-100,67.58,734,38.5,0.312
10,40,0.12,21,0.5,1ATR,0,0,-8.05,-100,42.54,362,48.2,0.161
10,40,0.12,21,0.5,2ATR,0,0,-8.05,-100,42.54,362,48.2,0.161
10,40,0.15,14,0.5,1ATR,2ATR,5,-8.05,-100,71.9,838,36.6,0.157
15,40,0.2,14,1,2ATR,2ATR,0,-8.05,-100,72.3,836,46.14,0.399
10,50,0.2,14,1,1ATR,2ATR,5,-8.06,-100,71.45,818,36.46,0.311
10,40,0.15,14,0.5,1ATR,0,0,-8.07,-100,42.66,362,48.2,0.194
10,40,0.15,14,0.5,2ATR,0,0,-8.07,-100,42.66,362,48.2,0.194
10,40,0.15,21,0.5,1ATR,2ATR,5,-8.07,-100,71.89,838,36.77,0.157
5,80,0.2,21,0.5,1ATR,3ATR,5,-8.09,-100,71.13,818,36.98,0.198
10,40,0.2,21,0.5,1ATR,0,0,-8.09,-100,42.91,362,48.2,0.254
10,40,0.2,21,0.5,2ATR,0,0,-8.09,-100,42.91,362,48.2,0.254
5,50,0.15,21,1,1ATR,3ATR,0,-8.1,-100,78.99,1024,45.58,0.328
10,40,0.18,14,0.5,2ATR,2ATR,0,-8.1,-100,75.92,938,45.72,0.236
10,80,0.18,21,0.5,1ATR,2ATR,5,-8.1,-100,69.03,772,36.15,0.183
5,50,0.15,14,0.5,2ATR,2ATR,0,-8.11,-100,82.27,1144,45.13,0.192
15,80,0.2,21,1,2ATR,2ATR,5,-8.13,-100,60.31,598,39.52,0.336
10,40,0.12,21,1,1ATR,0,0,-8.14,-100,43.09,362,48.2,0.294
10,40,0.12,21,1,2ATR,0,0,-8.14,-100,43.09,362,48.2,0.294
10,40,0.15,14,1,1ATR,0,0,-8.14,-100,43.29,362,48.2,0.34
10,40,0.15,14,1,2ATR,0,0,-8.14,-100,43.29,362,48.2,0.34
